"Date","Price","Open","High","Low","Vol.","Change %"
"09/16/2019","7,996.90","7,981.61","7,996.90","7,911.69","85.70K","0.06%"
"09/13/2019","7,992.32","7,950.16","7,995.13","7,941.53","92.76K","0.60%"
"09/12/2019","7,944.43","7,947.25","7,960.24","7,937.99","110.12K","-0.29%"
"09/11/2019","7,967.90","7,931.38","7,967.90","7,921.59","107.45K","0.48%"
"09/10/2019","7,929.48","7,933.22","7,938.33","7,893.74","77.71K","-0.38%"
"09/09/2019","7,960.12","7,952.88","7,961.01","7,927.89","52.75K","0.34%"
"09/06/2019","7,933.47","7,915.62","7,969.34","7,915.62","104.93K","0.45%"
"09/05/2019","7,898.19","7,861.83","7,916.96","7,854.16","230.76K","0.73%"
"09/04/2019","7,840.86","7,838.77","7,852.16","7,794.58","101.24K","0.46%"
"09/03/2019","7,804.71","7,914.92","7,920.91","7,804.71","105.55K","-1.44%"
"09/02/2019","7,918.53","7,954.15","7,956.68","7,918.53","88.80K","-0.77%"
"08/30/2019","7,979.66","7,918.44","7,986.26","7,903.01","235.79K","1.10%"
"08/29/2019","7,892.81","7,851.26","7,892.81","7,800.97","132.33K","0.58%"
"08/28/2019","7,847.50","7,762.58","7,847.50","7,734.42","180.19K","1.29%"
"08/27/2019","7,747.38","7,832.42","7,832.42","7,723.94","282.70K","-1.80%"
"08/23/2019","7,889.41","7,806.05","7,889.41","7,747.39","159.38K","0.52%"
"08/22/2019","7,848.83","7,842.09","7,848.83","7,755.42","267.97K","-0.48%"
"08/20/2019","7,886.91","7,917.59","7,917.59","7,845.15","123.61K","-0.65%"
"08/19/2019","7,938.35","7,813.92","7,938.35","7,765.15","214.01K","1.83%"
"08/16/2019","7,795.98","7,802.56","7,885.94","7,777.07","167.32K","-0.42%"
"08/15/2019","7,828.86","7,719.02","7,828.86","7,624.20","198.03K","-0.38%"
"08/14/2019","7,858.65","7,775.84","7,892.43","7,751.19","149.69K","0.90%"
"08/13/2019","7,788.45","7,849.43","7,850.87","7,622.27","235.49K","-0.84%"
"08/09/2019","7,854.39","7,918.54","7,941.96","7,854.39","104.30K","-0.76%"
"08/08/2019","7,914.16","7,931.91","7,959.34","7,910.46","140.30K","-0.04%"
"08/07/2019","7,917.39","7,792.31","7,917.39","7,792.31","99.01K","1.94%"
"08/06/2019","7,766.75","7,832.69","7,832.69","7,720.02","168.65K","-1.56%"
"08/05/2019","7,890.02","8,102.00","8,102.00","7,890.02","128.73K","-2.95%"
"08/02/2019","8,129.93","8,083.32","8,129.93","8,006.55","77.49K","0.39%"
"08/01/2019","8,098.16","8,035.75","8,098.16","7,975.53","93.57K","0.65%"
"07/31/2019","8,045.80","8,142.16","8,142.16","8,023.45","108.26K","-1.28%"
"07/30/2019","8,150.46","8,176.60","8,176.60","8,120.72","122.55K","-0.46%"
"07/29/2019","8,188.52","8,190.02","8,205.15","8,116.06","56.34K","0.06%"
"07/26/2019","8,183.99","8,210.52","8,235.46","8,177.04","77.79K","-1.07%"
"07/25/2019","8,272.18","8,169.92","8,272.18","8,115.44","99.25K","1.36%"
"07/24/2019","8,161.49","8,217.64","8,243.83","8,161.49","74.75K","-1.09%"
"07/23/2019","8,251.46","8,247.93","8,264.89","8,226.23","95.45K","0.06%"
"07/22/2019","8,246.83","8,163.00","8,246.83","8,163.00","78.99K","-0.28%"
"07/19/2019","8,270.07","8,280.23","8,311.92","8,264.56","114.02K","0.15%"
"07/18/2019","8,258.05","8,241.59","8,300.49","8,241.59","72.29K","0.30%"
"07/17/2019","8,233.48","8,286.86","8,311.68","8,232.10","87.30K","-0.36%"
"07/16/2019","8,263.57","8,354.84","8,419.59","8,263.57","185.34K","-1.22%"
"07/15/2019","8,365.29","8,153.88","8,365.29","8,153.88","143.72K","2.74%"
"07/12/2019","8,141.82","8,159.63","8,197.52","8,141.82","146.64K","-0.16%"
"07/11/2019","8,154.49","8,098.37","8,154.49","8,083.22","92.55K","0.94%"
"07/10/2019","8,078.21","8,051.45","8,078.21","8,020.87","89.54K","0.45%"
"07/09/2019","8,042.04","8,045.12","8,053.62","8,010.69","92.06K","-0.12%"
"07/08/2019","8,051.52","8,108.25","8,108.54","8,051.52","84.91K","-0.82%"
"07/05/2019","8,117.94","8,072.21","8,125.16","8,072.21","87.42K","0.66%"
"07/04/2019","8,064.92","8,096.28","8,112.84","8,064.92","71.96K","-0.34%"
"07/03/2019","8,092.68","8,100.35","8,122.39","8,092.26","104.36K","-0.01%"
"07/02/2019","8,093.60","8,038.22","8,093.60","8,022.52","122.67K","0.62%"
"07/01/2019","8,043.71","8,011.47","8,043.71","7,993.66","77.50K","0.55%"
"06/28/2019","7,999.71","8,032.30","8,042.22","7,951.34","125.84K","-0.72%"
"06/27/2019","8,057.64","8,003.37","8,057.64","8,003.22","108.04K","0.55%"
"06/26/2019","8,013.57","8,025.04","8,051.59","7,983.14","117.90K","-0.26%"
"06/25/2019","8,034.09","8,074.15","8,100.08","8,034.09","108.34K","-0.33%"
"06/24/2019","8,060.58","8,067.58","8,103.91","8,060.58","104.36K","0.06%"
"06/21/2019","8,055.47","8,032.86","8,055.47","7,999.02","226.00K","0.41%"
"06/20/2019","8,022.42","7,984.80","8,022.42","7,952.86","113.30K","0.07%"
"06/19/2019","8,017.01","7,941.49","8,017.01","7,937.96","86.84K","1.20%"
"06/18/2019","7,922.04","7,898.44","7,935.14","7,875.50","76.22K","0.16%"
"06/17/2019","7,908.99","7,991.78","7,991.78","7,908.99","61.31K","-1.02%"
"06/14/2019","7,990.20","8,058.21","8,058.21","7,944.82","99.29K","-0.76%"
"06/13/2019","8,051.76","8,032.22","8,051.76","7,953.28","116.88K","0.26%"
"06/11/2019","8,030.98","8,045.98","8,108.26","8,030.98","109.44K","-0.18%"
"06/10/2019","8,045.39","7,981.59","8,055.05","7,967.24","92.98K","0.77%"
"06/07/2019","7,983.98","7,955.80","7,983.98","7,921.80","62.25K","0.30%"
"06/06/2019","7,959.86","7,980.39","7,980.39","7,937.73","123.65K","0.18%"
"06/04/2019","7,945.37","8,075.78","8,083.37","7,945.37","108.16K","-1.73%"
"06/03/2019","8,084.88","7,963.33","8,139.74","7,951.87","171.65K","1.44%"
"05/31/2019","7,970.02","7,872.77","7,970.02","7,872.77","153.17K","1.70%"
"05/30/2019","7,836.55","7,810.56","7,908.50","7,809.11","164.21K","0.50%"
"05/29/2019","7,797.75","7,778.48","7,816.38","7,778.48","99.81K","0.47%"
"05/28/2019","7,761.29","7,728.39","7,784.66","7,702.90","361.83K","0.47%"
"05/27/2019","7,725.01","7,718.80","7,742.45","7,693.94","72.06K","-0.29%"
"05/24/2019","7,747.09","7,770.63","7,770.63","7,664.52","88.45K","-0.73%"
"05/23/2019","7,804.03","7,807.50","7,821.89","7,764.11","84.81K","-0.14%"
"05/22/2019","7,815.07","7,731.03","7,838.55","7,725.43","115.02K","1.21%"
"05/21/2019","7,721.56","7,662.48","7,740.88","7,639.59","99.52K","0.80%"
"05/20/2019","7,660.14","7,586.95","7,660.14","7,533.95","86.38K","1.01%"
"05/17/2019","7,583.82","7,482.47","7,636.91","7,482.47","138.64K","1.45%"
"05/16/2019","7,475.16","7,559.95","7,586.12","7,475.16","184.19K","-1.34%"
"05/15/2019","7,576.71","7,671.16","7,711.19","7,576.71","119.56K","-0.91%"
"05/14/2019","7,646.66","7,718.31","7,718.31","7,577.72","187.69K","-1.23%"
"05/10/2019","7,742.20","7,755.94","7,841.65","7,719.43","120.81K","-0.17%"
"05/09/2019","7,755.62","7,857.75","7,864.02","7,755.62","173.41K","-2.16%"
"05/08/2019","7,926.69","7,902.64","7,926.69","7,754.95","148.32K","0.20%"
"05/07/2019","7,910.63","7,871.51","7,922.05","7,861.34","84.47K","0.61%"
"05/06/2019","7,862.30","7,972.86","7,974.36","7,851.16","125.47K","-1.33%"
"05/03/2019","7,967.98","8,004.27","8,077.51","7,967.98","174.13K","-0.42%"
"05/02/2019","8,001.57","7,952.52","8,040.78","7,946.79","135.02K","0.61%"
"04/30/2019","7,952.72","7,891.57","7,952.72","7,888.87","109.87K","0.71%"
"04/29/2019","7,897.02","7,861.22","7,897.02","7,846.33","","0.37%"
"04/26/2019","7,868.28","7,892.90","7,899.57","7,839.52","108.07K","-0.33%"
"04/25/2019","7,894.45","7,848.45","7,894.45","7,831.62","137.32K","0.60%"
"04/24/2019","7,846.99","7,799.06","7,846.99","7,799.06","171.81K","0.36%"
"04/23/2019","7,818.93","7,827.03","7,834.78","7,769.72","93.64K","-0.17%"
"04/22/2019","7,832.43","7,840.23","7,858.84","7,818.04","86.81K","-0.03%"
"04/17/2019","7,835.15","7,832.71","7,860.74","7,823.86","133.85K","0.11%"
"04/16/2019","7,826.46","7,800.06","7,859.72","7,799.13","168.56K","0.49%"
"04/15/2019","7,787.98","7,887.78","7,914.75","7,787.98","115.45K","-1.18%"
"04/12/2019","7,880.82","7,970.96","7,979.53","7,880.82","96.39K","-0.94%"
"04/11/2019","7,955.80","7,990.71","7,999.52","7,955.80","107.65K","-0.66%"
"04/10/2019","8,008.53","7,976.44","8,008.53","7,953.14","177.90K","1.17%"
"04/08/2019","7,915.63","7,879.47","7,955.27","7,879.47","136.68K","0.54%"
"04/05/2019","7,873.18","7,866.41","7,886.63","7,866.41","99.70K","0.24%"
"04/04/2019","7,854.13","7,892.62","7,897.61","7,835.74","132.57K","-0.52%"
"04/03/2019","7,895.06","7,880.48","7,895.06","7,860.51","76.71K","0.20%"
"04/02/2019","7,879.21","7,854.35","7,893.50","7,854.35","96.44K","0.50%"
"04/01/2019","7,840.31","7,923.16","7,923.83","7,809.61","93.68K","-1.02%"
"03/29/2019","7,920.93","7,891.09","7,920.93","7,887.47","133.11K","0.57%"
"03/28/2019","7,876.40","7,897.72","7,898.47","7,856.09","90.61K","0.20%"
"03/27/2019","7,861.05","7,915.91","7,915.91","7,840.64","86.10K","-0.58%"
"03/26/2019","7,907.03","7,875.30","7,910.69","7,869.43","78.58K","0.56%"
"03/25/2019","7,863.02","7,994.34","7,994.34","7,808.32","89.76K","-1.88%"
"03/22/2019","8,013.42","7,956.67","8,032.40","7,951.06","171.64K","0.74%"
"03/21/2019","7,954.72","7,875.78","7,954.72","7,869.31","138.21K","1.23%"
"03/20/2019","7,858.20","7,848.16","7,875.62","7,823.60","90.48K","0.19%"
"03/19/2019","7,843.41","7,863.70","7,878.80","7,843.41","101.67K","-0.38%"
"03/18/2019","7,873.02","7,794.58","7,873.02","7,760.51","86.08K","0.96%"
"03/15/2019","7,798.28","7,748.07","7,798.28","7,701.74","351.32K","0.62%"
"03/14/2019","7,750.42","7,741.78","7,763.97","7,718.77","113.34K","-0.20%"
"03/13/2019","7,766.15","7,725.62","7,766.15","7,724.79","88.02K","0.24%"
"03/12/2019","7,747.54","7,728.22","7,773.61","7,728.22","92.16K","0.50%"
"03/11/2019","7,708.72","7,815.28","7,823.80","7,708.72","131.47K","-1.13%"
"03/08/2019","7,797.11","7,868.50","7,884.46","7,797.11","79.71K","-1.07%"
"03/07/2019","7,881.79","7,806.50","7,881.79","7,795.21","147.49K","0.77%"
"03/06/2019","7,821.34","7,674.56","7,821.34","7,674.56","174.82K","1.96%"
"03/05/2019","7,670.62","7,700.38","7,734.71","7,667.14","112.94K","-0.06%"
"03/04/2019","7,675.47","7,631.90","7,698.44","7,595.92","93.14K","0.44%"
"03/01/2019","7,641.77","7,711.70","7,754.45","7,587.99","148.72K","-0.83%"
"02/28/2019","7,705.49","7,919.99","7,919.99","7,705.49","199.67K","-2.33%"
"02/27/2019","7,889.12","7,962.10","7,972.69","7,877.63","103.09K","-1.24%"
"02/26/2019","7,988.16","7,996.15","7,996.15","7,945.03","121.76K","0.33%"
"02/22/2019","7,962.13","7,940.29","7,962.13","7,894.56","75.85K","0.39%"
"02/21/2019","7,931.30","7,946.66","7,946.66","7,892.58","106.10K","-0.10%"
"02/20/2019","7,939.24","7,849.08","7,944.59","7,848.47","116.09K","1.35%"
"02/19/2019","7,833.75","7,923.36","7,938.79","7,830.63","143.59K","-0.97%"
"02/18/2019","7,910.58","7,924.60","7,964.05","7,910.58","95.64K","0.02%"
"02/15/2019","7,908.89","7,965.17","7,999.84","7,908.89","157.77K","-1.03%"
"02/14/2019","7,991.25","7,960.19","7,996.21","7,920.62","94.51K","0.90%"
"02/13/2019","7,920.24","8,040.34","8,040.43","7,889.46","99.56K","-1.12%"
"02/12/2019","8,009.92","8,076.60","8,083.53","7,984.42","102.27K","-0.64%"
"02/11/2019","8,061.54","8,088.34","8,105.58","8,061.54","98.24K","-0.12%"
"02/08/2019","8,070.89","8,091.70","8,096.47","8,035.84","111.94K","-0.36%"
"02/07/2019","8,100.30","8,093.17","8,127.08","8,087.73","86.74K","0.52%"
"02/06/2019","8,058.45","8,091.45","8,213.71","8,058.45","91.05K","-0.14%"
"02/04/2019","8,069.48","8,131.55","8,148.88","8,068.74","48.07K","-0.92%"
"02/01/2019","8,144.16","8,038.65","8,165.66","8,038.65","110.51K","1.71%"
"01/31/2019","8,007.48","7,999.41","8,099.23","7,999.41","139.25K","0.34%"
"01/30/2019","7,979.95","8,038.77","8,046.95","7,912.16","125.35K","-0.88%"
"01/29/2019","8,050.82","8,086.93","8,087.39","8,014.94","126.73K","-0.04%"
"01/28/2019","8,053.92","8,071.12","8,143.61","8,042.20","108.78K","0.01%"
"01/25/2019","8,053.20","8,075.66","8,116.23","8,038.94","78.77K","-0.15%"
"01/24/2019","8,064.90","8,000.65","8,068.48","8,000.65","107.88K","0.94%"
"01/23/2019","7,989.65","7,941.05","7,989.65","7,901.64","110.83K","-0.24%"
"01/22/2019","8,008.67","8,023.84","8,029.80","7,979.14","121.80K","0.02%"
"01/21/2019","8,007.46","8,055.48","8,067.08","7,964.06","109.11K","-0.49%"
"01/18/2019","8,047.12","7,932.11","8,057.57","7,919.50","174.37K","1.51%"
"01/17/2019","7,927.20","7,866.42","7,937.98","7,865.13","216.71K","0.79%"
"01/16/2019","7,864.70","7,983.46","7,990.65","7,848.70","130.16K","-1.86%"
"01/15/2019","8,013.42","8,009.08","8,027.92","7,976.43","143.93K","-0.13%"
"01/14/2019","8,024.14","7,886.40","8,024.14","7,818.95","135.68K","1.52%"
"01/11/2019","7,904.09","7,965.44","7,965.44","7,855.69","142.71K","-1.02%"
"01/10/2019","7,985.23","7,931.87","7,992.33","7,898.63","183.79K","0.83%"
"01/09/2019","7,919.67","7,775.21","7,919.67","7,765.91","172.18K","2.82%"
"01/08/2019","7,702.12","7,820.26","7,826.08","7,702.12","130.54K","-1.10%"
"01/07/2019","7,787.66","7,800.88","7,900.70","7,787.66","178.61K","0.34%"
"01/04/2019","7,761.11","7,657.18","7,801.50","7,657.18","165.43K","1.05%"
"01/03/2019","7,680.60","7,507.48","7,680.60","7,490.28","149.81K","2.56%"
"01/02/2019","7,489.20","7,496.57","7,540.26","7,465.76","52.92K","0.31%"
"12/28/2018","7,466.02","7,497.16","7,507.29","7,466.02","84.87K","-0.22%"
"12/27/2018","7,482.66","7,465.04","7,514.33","7,447.22","72.00K","0.44%"
"12/26/2018","7,450.01","7,436.73","7,453.22","7,378.88","49.09K","-0.40%"
"12/21/2018","7,479.71","7,536.87","7,548.13","7,452.24","127.30K","-1.11%"
"12/20/2018","7,563.41","7,514.07","7,584.44","7,498.19","99.26K","-0.21%"
"12/19/2018","7,579.62","7,412.28","7,579.62","7,406.53","100.88K","2.15%"
"12/18/2018","7,420.40","7,478.36","7,482.21","7,397.23","115.23K","-1.33%"
"12/17/2018","7,520.40","7,501.27","7,538.14","7,490.56","109.72K","-0.05%"
"12/14/2018","7,524.37","7,506.40","7,559.27","7,503.09","132.79K","0.02%"
"12/13/2018","7,522.92","7,514.35","7,556.24","7,513.56","115.61K","0.46%"
"12/12/2018","7,488.24","7,455.98","7,488.24","7,425.66","145.92K","0.50%"
"12/11/2018","7,451.08","7,386.11","7,451.08","7,379.05","85.73K","1.40%"
"12/10/2018","7,348.21","7,445.51","7,445.51","7,348.21","66.09K","-1.51%"
"12/07/2018","7,461.06","7,529.95","7,538.19","7,449.95","90.97K","-0.99%"
"12/06/2018","7,535.32","7,633.92","7,637.18","7,535.32","127.13K","-1.25%"
"12/05/2018","7,630.90","7,579.96","7,634.09","7,550.96","182.16K","-0.95%"
"12/04/2018","7,703.92","7,537.41","7,703.92","7,522.97","221.22K","2.27%"
"12/03/2018","7,532.90","7,468.62","7,539.67","7,468.62","230.77K","2.24%"
"11/29/2018","7,367.85","7,409.35","7,482.35","7,367.85","355.13K","-0.20%"
"11/28/2018","7,382.43","7,420.26","7,423.78","7,350.28","151.93K","-0.42%"
"11/27/2018","7,413.63","7,399.89","7,413.63","7,349.72","100.04K","0.21%"
"11/26/2018","7,397.87","7,352.29","7,428.29","7,332.43","100.66K","0.79%"
"11/23/2018","7,340.18","7,277.92","7,348.14","7,264.37","90.00K","0.99%"
"11/22/2018","7,268.38","7,260.81","7,278.88","7,228.35","74.86K","0.04%"
"11/21/2018","7,265.45","7,262.24","7,267.13","7,202.94","97.65K","-0.51%"
"11/20/2018","7,302.94","7,234.81","7,311.54","7,171.80","111.95K","0.45%"
"11/19/2018","7,270.26","7,105.81","7,270.26","7,099.68","169.19K","2.64%"
"11/16/2018","7,083.34","7,009.08","7,121.85","7,009.08","167.72K","1.88%"
"11/15/2018","6,952.59","6,912.19","6,971.63","6,898.55","85.20K","0.43%"
"11/14/2018","6,923.08","6,867.33","6,932.40","6,861.09","95.92K","1.16%"
"11/13/2018","6,843.83","6,912.14","6,913.51","6,820.22","156.95K","-1.19%"
"11/12/2018","6,926.20","6,967.65","6,967.65","6,917.54","120.85K","-0.61%"
"11/09/2018","6,968.82","7,039.39","7,039.39","6,941.99","87.36K","-0.95%"
"11/08/2018","7,035.71","7,025.08","7,036.50","6,946.83","111.66K","0.03%"
"11/07/2018","7,033.93","7,181.26","7,185.61","6,994.26","98.81K","-2.04%"
"11/06/2018","7,180.11","7,213.21","7,276.54","7,162.17","96.52K","-0.46%"
"11/05/2018","7,213.44","7,204.13","7,242.99","7,189.63","145.07K","1.02%"
"10/31/2018","7,140.29","7,032.63","7,140.29","7,032.63","155.34K","1.77%"
"10/30/2018","7,016.06","7,093.75","7,097.39","7,016.06","48.50K","-1.31%"
"10/29/2018","7,109.03","7,054.65","7,109.03","7,046.11","52.86K","0.63%"
"10/26/2018","7,064.33","6,987.80","7,065.38","6,979.07","61.14K","1.40%"
"10/25/2018","6,966.84","7,086.17","7,086.17","6,941.10","111.61K","-2.28%"
"10/24/2018","7,129.42","7,185.83","7,186.32","7,129.42","80.34K","-0.95%"
"10/23/2018","7,197.62","7,262.71","7,265.11","7,159.72","68.10K","-0.53%"
"10/22/2018","7,236.16","7,144.98","7,251.08","7,124.70","81.83K","1.18%"
"10/19/2018","7,151.52","7,122.50","7,162.68","7,086.57","90.84K","0.14%"
"10/18/2018","7,141.25","7,095.89","7,141.25","7,060.84","49.17K","0.59%"
"10/17/2018","7,099.68","7,015.55","7,140.08","7,015.55","102.67K","1.61%"
"10/16/2018","6,987.02","6,936.17","6,987.02","6,894.29","84.98K","0.87%"
"10/15/2018","6,926.51","7,035.97","7,063.38","6,926.51","74.53K","-1.12%"
"10/12/2018","7,004.77","6,872.89","7,004.77","6,847.86","89.66K","1.75%"
"10/11/2018","6,884.38","6,934.76","6,934.76","6,790.58","99.35K","-1.67%"
"10/10/2018","7,001.14","7,092.80","7,092.80","6,960.43","89.02K","-0.82%"
"10/09/2018","7,059.38","7,063.91","7,066.11","7,016.48","61.61K","0.12%"
"10/08/2018","7,050.82","7,079.88","7,123.29","7,050.82","57.95K","-0.39%"
"10/05/2018","7,078.20","7,093.92","7,102.33","7,072.28","61.39K","-0.21%"
"10/04/2018","7,093.34","7,190.83","7,194.06","7,093.34","62.01K","-1.63%"
"10/03/2018","7,210.87","7,129.40","7,210.87","7,095.26","58.03K","1.10%"
"10/02/2018","7,132.36","7,237.41","7,237.41","7,093.92","104.53K","-1.24%"
"10/01/2018","7,222.08","7,256.54","7,261.40","7,176.20","65.29K","-0.75%"
"09/28/2018","7,276.82","7,313.67","7,375.52","7,276.82","106.38K","-0.60%"
"09/27/2018","7,320.59","7,272.44","7,320.59","7,215.67","81.30K","0.72%"
"09/26/2018","7,268.21","7,342.61","7,342.61","7,205.04","140.45K","-0.87%"
"09/25/2018","7,332.17","7,426.66","7,426.66","7,331.75","58.96K","-1.36%"
"09/24/2018","7,433.61","7,361.58","7,433.61","7,361.58","69.75K","0.69%"
"09/21/2018","7,383.00","7,184.57","7,383.00","7,180.00","200.29K","3.48%"
"09/20/2018","7,134.73","7,256.53","7,259.76","7,134.73","93.25K","-1.20%"
"09/19/2018","7,221.23","7,285.57","7,337.68","7,203.36","103.64K","-0.89%"
"09/18/2018","7,286.34","7,411.77","7,418.54","7,273.98","99.72K","-1.72%"
"09/17/2018","7,413.56","7,424.88","7,433.69","7,399.19","55.31K","0.01%"
"09/14/2018","7,413.15","7,508.34","7,517.63","7,413.15","91.03K","-1.39%"
"09/13/2018","7,517.37","7,473.40","7,517.37","7,452.81","89.73K","0.92%"
"09/12/2018","7,449.20","7,505.20","7,534.23","7,449.20","91.63K","-0.92%"
"09/11/2018","7,518.01","7,582.81","7,582.81","7,492.40","79.84K","-1.03%"
"09/10/2018","7,596.15","7,591.51","7,605.57","7,466.27","115.00K","-0.03%"
"09/07/2018","7,598.64","7,597.42","7,620.88","7,526.73","115.47K","-0.52%"
"09/06/2018","7,638.71","7,715.14","7,715.14","7,552.24","124.87K","-1.46%"
"09/05/2018","7,752.27","7,859.76","7,861.40","7,699.02","123.86K","-1.64%"
"09/04/2018","7,881.82","7,842.68","7,881.82","7,828.38","92.54K","0.63%"
"09/03/2018","7,832.22","7,879.00","7,879.00","7,820.92","152.40K","-0.30%"
"08/31/2018","7,855.71","7,838.06","7,855.71","7,776.85","180.13K","0.03%"
"08/30/2018","7,853.16","7,818.27","7,875.16","7,818.27","155.65K","0.28%"
"08/29/2018","7,830.96","7,803.04","7,831.34","7,773.07","164.56K","-0.17%"
"08/28/2018","7,844.61","7,769.81","7,861.60","7,769.81","127.19K","1.01%"
"08/24/2018","7,766.47","7,775.52","7,783.29","7,718.17","135.06K","-0.48%"
"08/23/2018","7,804.03","7,623.77","7,804.03","7,623.77","125.26K","2.25%"
"08/22/2018","7,632.26","7,551.65","7,632.26","7,529.64","75.66K","1.76%"
"08/20/2018","7,500.53","7,592.17","7,606.81","7,500.53","44.87K","-1.09%"
"08/17/2018","7,583.52","7,529.96","7,617.49","7,529.96","97.38K","0.88%"
"08/16/2018","7,517.36","7,534.57","7,541.92","7,478.94","77.97K","-0.31%"
"08/15/2018","7,540.92","7,520.99","7,566.62","7,513.44","56.10K","0.17%"
"08/14/2018","7,527.78","7,623.11","7,623.11","7,508.83","79.68K","-1.41%"
"08/13/2018","7,635.27","7,782.11","7,782.11","7,634.60","80.86K","-2.17%"
"08/10/2018","7,804.98","7,804.02","7,840.63","7,781.82","101.34K","-0.20%"
"08/09/2018","7,820.71","7,856.70","7,879.27","7,751.42","148.34K","-0.39%"
"08/08/2018","7,851.46","7,737.49","7,851.46","7,737.49","130.49K","1.63%"
"08/07/2018","7,725.85","7,813.38","7,814.89","7,725.85","87.59K","-1.17%"
"08/06/2018","7,817.31","7,809.38","7,843.59","7,784.05","81.45K","-0.03%"
"08/03/2018","7,819.39","7,763.49","7,819.39","7,709.86","102.64K","0.77%"
"08/02/2018","7,759.55","7,824.52","7,824.52","7,746.09","95.53K","-1.00%"
"08/01/2018","7,838.22","7,664.99","7,838.22","7,655.30","141.75K","2.17%"
"07/31/2018","7,672.00","7,730.09","7,742.85","7,623.77","158.11K","-1.30%"
"07/30/2018","7,773.32","7,693.45","7,773.32","7,683.10","99.19K","0.93%"
"07/27/2018","7,701.38","7,661.66","7,701.38","7,586.34","137.03K","0.46%"
"07/26/2018","7,665.85","7,557.86","7,665.85","7,557.86","165.59K","2.02%"
"07/25/2018","7,514.00","7,438.85","7,620.39","7,438.85","153.69K","0.90%"
