Date,Open,High,Low,Close,Volume
2018-08-22,7549.708709486922,7630.2978515625,7527.7046015924,7630.2978515625,73400
2018-08-23,7621.810015080784,7802.0234375,7621.810015080784,7802.0234375,121500
2018-08-24,7773.521111001999,7781.28913303877,7716.185756745428,7764.4736328125,131000
2018-08-28,7767.812685699805,7859.579128440829,7767.812685699805,7842.59326171875,123400
2018-08-29,7801.034033123717,7829.326562495957,7771.071523024356,7828.94677734375,159700
2018-08-30,7816.259946796625,7873.135457093876,7816.259946796625,7851.14111328125,151000
2018-08-31,7836.045064747692,7853.6904296875,7774.85083955267,7853.6904296875,174700
2018-09-03,7876.974300994109,7876.974300994109,7818.909155316948,7830.20654296875,147800
2018-09-04,7840.663871155581,7879.79345703125,7826.367254703814,7879.79345703125,89700
2018-09-05,7857.739460231619,7859.379175362795,7697.041031351836,7750.27734375,120200
2018-09-06,7713.156619784746,7713.156619784746,7550.298598043179,7636.74609375,121200
2018-09-07,7595.466622311453,7618.920551684036,7524.794855316137,7596.6865234375,112000
2018-09-10,7589.558321681729,7603.614766051558,7464.350769229496,7594.197265625,111600
2018-09-11,7580.860783518877,7580.860783518877,7490.473868555779,7516.0771484375,77400
2018-09-12,7503.270759779951,7532.293081964191,7447.28515625,7447.28515625,88900
2018-09-13,7471.478589321353,7515.4375,7450.894038949928,7515.4375,87000
2018-09-14,7506.409610740539,7515.697261533404,7411.244140625,7411.244140625,88300
2018-09-17,7422.971211170921,7431.779005013017,7397.287873731794,7411.654296875,53600
2018-09-18,7409.864729224868,7416.633008435984,7272.110110854733,7284.466796875,96700
2018-09-19,7283.696838316675,7335.793793266942,7201.508012046957,7219.37353515625,100500
2018-09-20,7254.66449210674,7257.8936423080895,7132.89599609375,7132.89599609375,90400
2018-09-21,7182.72288548315,7381.10205078125,7178.1542360299845,7381.10205078125,194300
2018-09-24,7359.687463702411,7431.69873046875,7359.687463702411,7431.69873046875,67700
2018-09-25,7424.751101506288,7424.751101506288,7329.865342317713,7330.28515625,57200
2018-09-26,7340.7220827680285,7340.7220827680285,7203.187627667099,7266.34130859375,136300
2018-09-27,7270.570482916271,7318.7080078125,7213.815056725887,7318.7080078125,78900
2018-09-28,7311.789843587647,7373.624041835404,7274.94921875,7274.94921875,103200
2018-10-01,7254.674735771099,7259.533349818014,7174.355543485044,7220.2236328125,63300
2018-10-02,7235.549655166948,7235.549655166948,7092.096307431049,7130.5263671875,101400
2018-10-03,7127.567328202057,7209.0166015625,7093.435967022988,7209.0166015625,56300
2018-10-04,7188.981282466261,7192.210432492099,7091.51611328125,7091.51611328125,60100
2018-10-05,7092.096056072469,7100.504050048783,7070.4614830908,7076.38037109375,59600
2018-10-08,7078.059912566839,7121.458909701989,7049.00732421875,7049.00732421875,56300
2018-10-09,7062.094050126597,7064.293191621009,7014.676068474485,7057.56494140625,59800
2018-10-10,7090.976436766463,7090.976436766463,6958.640836528964,6999.34033203125,86300
2018-10-11,6932.9767930931785,6932.9767930931785,6788.834175142974,6882.60986328125,96400
2018-10-12,6871.123259054387,7002.96923828125,6846.09942038162,7002.96923828125,87000
2018-10-15,7034.161311537927,7061.56393265493,6924.72900390625,6924.72900390625,72300
2018-10-16,6934.386608890091,6985.2236328125,6892.5174935385485,6985.2236328125,82500
2018-10-17,7013.746237723765,7138.24449675136,7013.746237723765,7097.85498046875,99600
2018-10-18,7094.065860744952,7139.4140625,7059.024578824303,7139.4140625,47700
2018-10-19,7120.669081017181,7160.838928030924,7084.748141492989,7149.681640625,88100
2018-10-22,7143.14307050771,7249.215890785047,7122.868499101458,7234.2998046875,79300
2018-10-23,7260.843132394456,7263.242417860179,7157.879859090985,7195.77001953125,66100
2018-10-24,7183.9825669927,7184.472187170398,7127.5869140625,7127.5869140625,77900
2018-10-25,7084.34822920858,7084.34822920858,6939.3156991329015,6965.048828125,108300
2018-10-26,6986.00355917136,7063.563694986711,6977.275822783538,7062.51416015625,59300
2018-10-29,7052.836245967408,7107.2021484375,7044.298402435022,7107.2021484375,51300
2018-10-30,7091.926316286344,7095.565517187219,7014.25634765625,7014.25634765625,47000
2018-10-31,7030.8221082048085,7138.45458984375,7030.8221082048085,7138.45458984375,150600
2018-11-05,7202.277784133655,7241.1281451481,7187.781511916368,7211.58544921875,71402900
2018-11-06,7211.355749174771,7274.669547810275,7160.328830351569,7178.26416015625,0
2018-11-07,7179.413613801467,7183.762593138511,6992.461687593848,7132.09619140625,0
2018-11-08,7023.27404224584,7025.193470539592,6945.044159070983,7004.73876953125,0
2018-11-09,7037.5804910046045,7037.5804910046045,6940.205627664576,6967.0283203125,84800
2018-11-12,6924.41943359375,6924.41943359375,6924.41943359375,6924.41943359375,0
2018-11-13,6910.363299567544,6911.73257639651,6818.467006659679,6842.07080078125,0
2018-11-14,6865.564625176574,6930.617721247454,6859.325995040784,6921.30029296875,0
2018-11-15,6910.41321651327,6969.837879342914,6896.776585886028,6950.802734375,0
2018-11-16,7007.278366112925,7120.019397660513,7007.278366112925,7081.51904296875,162700
2018-11-19,7103.983197012152,7268.390625,7097.854890156133,7268.390625,0
2018-11-20,7232.950132032756,7309.660386741253,7169.956076816438,7301.0625,0
2018-11-21,7260.373383754772,7265.261775246354,7201.088334675666,7263.58251953125,0
2018-11-22,7258.943352401687,7277.008530988271,7226.491736705226,7266.51123046875,0
2018-11-23,7276.048722351213,7346.250883130891,7262.50240140472,7338.29296875,87300
2018-11-26,7350.399901388126,7426.380363194925,7330.545143710109,7395.96826171875,0
2018-11-27,7397.987906965116,7411.72412109375,7347.830881865118,7411.72412109375,0
2018-11-28,7418.352090795742,7421.871205365054,7348.390101482491,7380.5322265625,0
2018-11-29,7407.445386340267,7480.426620331881,7365.9560546875,7365.9560546875,344400
2018-12-03,7466.700118503033,7537.7316580318575,7466.700118503033,7530.96337890625,0
2018-12-04,7535.472492642153,7701.939453125,7521.036263352981,7701.939453125,0
2018-12-05,7578.011143598672,7632.127109549511,7549.018599535526,7628.93798828125,0
2018-12-06,7631.957564245381,7635.216980078375,7533.3828125,7533.3828125,0
2018-12-07,7528.014517399409,7536.252145352386,7448.035082506618,7459.14208984375,88300
2018-12-10,7443.59559054468,7443.59559054468,7346.32080078125,7346.32080078125,0
2018-12-11,7384.211038512396,7449.16455078125,7377.1527949219935,7449.16455078125,0
2018-12-12,7454.063468075033,7486.3154296875,7423.751437374914,7486.3154296875,0
2018-12-13,7512.4182188576815,7554.297585960172,7511.628382907852,7520.98583984375,0
2018-12-14,7504.469952304257,7557.326476199888,7501.160744750658,7522.435546875,128800
2018-12-17,7499.341831364979,7536.20247115419,7488.63462340396,7518.466796875,0
2018-12-18,7476.43724747808,7480.286355310527,7395.328222393432,7418.4921875,0
2018-12-19,7410.374078110658,7577.67138671875,7404.625556443348,7577.67138671875,0
2018-12-20,7512.138172266219,7582.490199313829,7496.262371716375,7561.4658203125,0
2018-12-21,7534.932571138672,7546.18944215171,7450.324444611275,7477.787109375,123500
2018-12-26,7434.818355000073,7451.304350529223,7376.983127820543,7448.0947265625,0
2018-12-27,7463.12074115487,7512.398107509876,7445.305498499133,7480.736328125,0
2018-12-28,7495.232716861412,7505.359995389793,7464.1005859375,7464.1005859375,82400
2019-01-02,7494.6426366959295,7538.321346470657,7463.840498626085,7487.27490234375,0
2019-01-03,7505.549878632491,7678.62548828125,7488.354105326928,7678.62548828125,0
2019-01-04,7655.211775379039,7799.494499883074,7655.211775379039,7759.11474609375,160400
2019-01-07,7798.874531327483,7898.669183284709,7785.658203125,7785.658203125,0
2019-01-08,7818.249415051275,7824.068231326223,7700.14013671875,7700.14013671875,0
2019-01-09,7773.210999856594,7856.339524845969,7763.913586094576,7853.20068359375,0
2019-01-10,7929.831099840797,7990.275518553411,7896.599410413394,7983.17724609375,0
2019-01-11,7963.392433144593,7963.392433144593,7853.67064427083,7902.05810546875,138400
2019-01-14,7884.372326765236,8022.0771484375,7816.939960901115,8022.0771484375,0
2019-01-15,8007.021135201276,8025.856135678066,7974.379626366485,8011.35986328125,0
2019-01-16,7981.407455776159,7988.595548686654,7846.682336171286,7862.67822265625,0
2019-01-17,7864.397462567018,7935.939123044724,7863.107755174012,7925.162109375,0
2019-01-18,7930.070583804768,8055.49829002973,7917.463962414494,8045.05126953125,169200
2019-01-21,8053.409041516581,8065.006156967655,7962.012622285455,8005.4013671875,0
2019-01-22,8021.777350637601,8027.735779593079,7977.089133471512,8006.611328125,0
2019-01-23,7939.008586231315,7987.59619140625,7899.609048376793,7987.59619140625,0
2019-01-24,7998.593176890761,8066.40581795129,7998.593176890761,8062.82666015625,0
2019-01-25,8073.584069754973,8114.143464304503,8036.873294924876,8051.1298828125,76400
2019-01-28,8069.045383265422,8141.516495398453,8040.13289544444,8051.849609375,0
2019-01-29,8084.851067777514,8085.310910461431,8012.87934172016,8048.75,0
2019-01-30,8036.703630192194,8044.881703235341,7910.1263123465105,7977.89892578125,0
2019-01-31,7997.353637121447,8097.147799275881,7997.353637121447,8005.42138671875,0
2019-02-01,8036.583277558613,8163.560878899833,8036.583277558613,8142.06640625,107200
2019-02-04,8129.459631205161,8146.7852547218,8066.666205772967,8067.40576171875,46700
2019-02-06,8089.369933874329,8211.598267275225,8056.37841796875,8056.37841796875,0
2019-02-07,8091.089235377165,8124.99067360877,8085.650692534487,8098.21728515625,0
2019-02-08,8089.620138837242,8094.388932184899,8033.774146764487,8068.8154296875,108500
2019-02-11,8086.260689079762,8103.496491752521,8059.4677734375,8059.4677734375,0
2019-02-12,8074.523874385994,8081.451780495525,7982.367395039346,8007.86083984375,0
2019-02-13,8038.272835768543,8038.363144577263,7887.431741107796,7918.2041015625,0
2019-02-14,7958.143726363704,7994.154486730747,7918.58407380796,7989.19580078125,0
2019-02-15,7963.122250444956,7997.783259439352,7906.85693359375,7906.85693359375,153100
2019-02-18,7922.562801913408,7962.002367017091,7908.54638671875,7908.54638671875,0
2019-02-19,7921.323157117255,7936.749366559141,7828.617012966188,7831.736328125,0
2019-02-20,7847.0622408246545,7942.547452850289,7846.45253432673,7937.19921875,0
2019-02-21,7944.617144748244,7944.617144748244,7890.550970102121,7929.2607421875,0
2019-02-22,7938.248778569025,7960.0830078125,7892.530554195082,7960.0830078125,73500
2019-02-26,7994.094137287577,7994.094137287577,7942.987162793981,7986.1064453125,0
2019-02-27,7960.053013936096,7970.640135000313,7875.604516679356,7887.091796875,0
2019-02-28,7917.954132859716,7917.954132859716,7703.50927734375,7703.50927734375,0
2019-03-01,7709.717863939885,7752.456874837089,7586.039703270869,7639.8056640625,144200
2019-03-04,7629.937958497465,7696.460892013267,7593.967227455748,7673.4970703125,0
2019-03-05,7698.400553583699,7732.721807400276,7665.169351536088,7668.6484375,0
2019-03-06,7672.587051156584,7819.3291015625,7672.587051156584,7819.3291015625,0
2019-03-07,7804.492989489593,7879.763671875,7793.2058530373615,7879.763671875,0
2019-03-08,7866.477253284142,7882.433111411885,7795.10546875,7795.10546875,77300
2019-03-11,7813.270454798024,7821.78828380835,7706.73828125,7706.73828125,127600
2019-03-12,7726.283274153674,7771.611462161217,7726.283274153674,7745.54833984375,0
2019-03-13,7723.633954867663,7764.1533203125,7722.804090145584,7764.1533203125,85400
2019-03-14,7739.789330801886,7761.974055207315,7716.785481114752,7748.42724609375,109900
2019-03-15,7746.077850033597,7796.27490234375,7699.760171201115,7796.27490234375,340800
2019-03-18,7792.576316984421,7870.99609375,7758.514762976546,7870.99609375,83500
2019-03-19,7861.678866568024,7876.77459465639,7841.39404296875,7841.39404296875,98600
2019-03-20,7846.142717599168,7873.595619711995,7821.588972384667,7856.18017578125,87800
2019-03-21,7873.755156516855,7952.67529296875,7867.287093128548,7952.67529296875,134100
2019-03-22,7954.62445234888,8030.334964450992,7949.016031229301,8011.35986328125,166500
2019-03-25,7992.284598686087,7992.284598686087,7806.312402581712,7860.99853515625,87100
2019-03-26,7873.275246889321,7908.656285620813,7867.407126929177,7904.9970703125,76200
2019-03-27,7913.8750561168445,7913.8750561168445,7838.624387743421,7859.02880859375,83500
2019-03-28,7895.689831372671,7896.439638559105,7854.070162812699,7874.375,87900
2019-03-29,7889.061381612261,7918.89404296875,7885.442683157993,7918.89404296875,129100
2019-04-01,7921.123231744388,7921.792981392618,7807.60213083661,7838.29443359375,90900
2019-04-02,7852.331097384379,7891.470936048449,7852.331097384379,7877.1845703125,93500
2019-04-03,7878.453943786348,7893.0302734375,7858.488863196847,7893.0302734375,74400
2019-04-04,7890.591179623392,7895.579643014677,7833.72591879056,7852.11083984375,128600
2019-04-05,7864.387970809598,7884.602499570833,7864.387970809598,7871.15625,96700
2019-04-08,7877.444841513489,7953.22516228917,7877.444841513489,7913.59521484375,132600
2019-04-10,7974.389596355269,8006.47119140625,7951.095780885964,8006.47119140625,172600
2019-04-11,7988.65557549405,7997.463369050498,7953.75439453125,7953.75439453125,104500
2019-04-12,7968.910910203235,7977.478531424517,7878.7939453125,7878.7939453125,93500
2019-04-15,7885.752177813934,7912.715459780863,7785.97802734375,7785.97802734375,112000
2019-04-16,7798.05463905894,7857.699456498482,7797.124702428756,7824.44775390625,163500
2019-04-17,7830.696428010189,7858.719495783391,7821.8486054238865,7833.1357421875,129800
2019-04-22,7838.214303309697,7856.81938210421,7816.030066807278,7830.41650390625,84200
2019-04-23,7825.017448833221,7832.765456301325,7767.722612862249,7816.919921875,90800
2019-04-24,7797.055289329979,7844.97314453125,7797.055289329979,7844.97314453125,166600
2019-04-25,7846.432722903288,7892.4208984375,7829.606971010527,7892.4208984375,133200
2019-04-26,7890.870623247544,7897.53883027335,7837.50446450119,7866.2568359375,104900
2019-04-29,7859.199145307512,7894.98974609375,7844.312836747863,7894.98974609375,0
2019-04-30,7889.541110769742,7950.67578125,7886.842097761618,7950.67578125,106600
2019-05-02,7950.475500871899,8038.712575735072,7944.746993527639,7999.5126953125,131000
2019-05-03,8002.21235055601,8075.433268805007,7965.931640625,7965.931640625,168900
2019-05-06,7970.810447837934,7972.310062264473,7849.142023591445,7860.27880859375,121700
2019-05-07,7869.486131350396,7920.013177409224,7859.318823993207,7908.59619140625,0
2019-05-08,7900.608721192245,7924.65234375,7752.956744268104,7924.65234375,143900
2019-05-09,7855.730094245541,7861.998502011524,7753.62646484375,7753.62646484375,168200
2019-05-10,7753.946175048831,7839.634103113732,7717.445794739211,7740.2099609375,117200
2019-05-14,7716.325818365818,7716.325818365818,7575.772117763929,7644.6943359375,182100
2019-05-15,7669.188121918894,7709.207616570319,7574.76220703125,7574.76220703125,116000
2019-05-16,7558.006520665012,7584.169714213454,7473.23828125,7473.23828125,178700
2019-05-17,7480.546563553617,7634.946800345748,7480.546563553617,7581.8701171875,134400
2019-05-20,7584.999772409539,7658.1708984375,7532.0133974382,7658.1708984375,83800
2019-05-21,7660.510303999082,7738.89005327969,7637.62605129749,7719.5751953125,96500
2019-05-22,7729.042114752713,7836.534490571994,7723.443945053687,7813.060546875,111600
2019-05-23,7805.49276018193,7819.879197322658,7762.11377868702,7802.0234375,82300
2019-05-24,7768.632131685439,7768.632131685439,7662.549548187445,7745.09814453125,85800
2019-05-27,7716.815561215565,7740.459872121646,7691.962088567921,7723.02392578125,69900
2019-05-28,7726.403476780019,7782.6590315402655,7700.91979492457,7759.294921875,350900
2019-05-29,7776.480539253747,7814.370699510742,7776.480539253747,7795.74560546875,96800
2019-05-30,7808.552091693746,7906.466854347249,7807.102269202678,7834.53515625,159300
2019-05-31,7870.746191159659,7967.97119140625,7870.746191159659,7967.97119140625,148600
2019-06-03,7961.282715158167,8137.647516560718,7949.82570056339,8082.80126953125,166500
2019-06-04,8073.703780862199,8081.29216168102,7943.32763671875,7943.32763671875,105000
2019-06-06,7978.338471907217,7978.338471907217,7935.689283083613,7957.8134765625,119900
2019-06-07,7953.75480218101,7981.927734375,7919.763541727872,7981.927734375,60300
2019-06-10,7979.537886554614,8052.978961944451,7965.191966267225,8043.32177734375,90200
2019-06-11,8043.911671426172,8106.175446867866,8028.91552734375,8028.91552734375,106100
2019-06-13,8030.155413556211,8049.68994140625,7951.23527667649,8049.68994140625,113400
2019-06-14,8056.138277099591,8056.138277099591,7942.77729183194,7988.14599609375,96300
2019-06-17,7989.72529891313,7989.72529891313,7906.95703125,7906.95703125,59500
2019-06-18,7896.409387494245,7933.100147813794,7873.475343554849,7920.00341796875,73900
2019-06-19,7939.448613989774,8014.94873046875,7935.919248124782,8014.94873046875,84200
2019-06-20,7982.74697651875,8020.357421875,7950.815246615984,8020.357421875,109900
2019-06-21,8030.794874889895,8053.3994140625,7996.963730268935,8053.3994140625,219200
2019-06-24,8065.506012895104,8101.826751050607,8058.5078125,8058.5078125,101300
2019-06-25,8072.074173887389,8097.997683455552,8032.0244140625,8032.0244140625,105100
2019-06-26,8022.977031806022,8049.520011301441,7981.087900723494,8011.509765625,114400
2019-06-27,8001.312778722939,8055.56884765625,8001.162914912938,8055.56884765625,104800
2019-06-28,8030.234785559161,8040.152645283128,7949.295638569351,7997.6533203125,122000
2019-07-01,8009.410631920427,8041.64208984375,7991.605151923558,8041.64208984375,75200
2019-07-02,8036.153884565103,8091.51953125,8020.457725194402,8091.51953125,119000
2019-07-03,8098.267559371531,8120.301932107935,8090.179307302998,8090.599609375,101300
2019-07-04,8094.198481315047,8110.75428282845,8062.8466796875,8062.8466796875,69800
2019-07-05,8070.134802879603,8123.071386055526,8070.134802879603,8115.85302734375,84800
2019-07-08,8106.1655920644835,8106.455556565922,8049.4501953125,8049.4501953125,82400
2019-07-09,8043.051942573349,8051.549757461883,8008.630617824088,8039.97265625,89300
2019-07-10,8049.380414271714,8076.13330078125,8018.808197347416,8076.13330078125,86800
2019-07-11,8096.288352005818,8152.39404296875,8081.142344092522,8152.39404296875,89700
2019-07-12,8157.532042128031,8195.411949137653,8139.7265625,8139.7265625,142200
2019-07-15,8151.783837513952,8363.1396484375,8151.783837513952,8363.1396484375,139400
2019-07-16,8352.692360885621,8417.425717895681,8261.4462890625,8261.4462890625,179700
2019-07-17,8284.7304206566,8309.543377402411,8229.983753352984,8231.3642578125,87300
2019-07-18,8239.471028536162,8298.356276567789,8239.471028536162,8255.9267578125,70100
2019-07-19,8278.101880328924,8309.78318708611,8262.435010389556,8267.9443359375,110600
2019-07-22,8160.901434073746,8244.7099609375,8160.901434073746,8244.7099609375,76600
2019-07-23,8245.809501230731,8262.76510249524,8224.11586041209,8249.3388671875,92600
2019-07-24,8215.527069093163,8241.71076578151,8159.39208984375,8159.39208984375,72500
2019-07-25,8167.819261908065,8270.052734375,8113.353289399621,8270.052734375,96200
2019-07-26,8208.408706985629,8233.342724793352,8174.937821966555,8181.88623046875,75500
2019-07-29,8187.914653465262,8203.04113507281,8113.973705032204,8186.4150390625,54600
2019-07-30,8174.498163044201,8174.498163044201,8118.632645109326,8148.36474609375,118900
2019-07-31,8140.067025212596,8140.067025212596,8021.387581422748,8043.7314453125,105100
2019-08-01,8033.684014357042,8096.078125,7973.479282087947,8096.078125,90800
2019-08-02,8081.2419619187485,8127.84033203125,8004.491676547822,8127.84033203125,75200
2019-08-05,8099.917185110913,8099.917185110913,7887.99169921875,7887.99169921875,124800
2019-08-06,7830.676408333425,7830.676408333425,7718.035450277458,7764.75341796875,163600
2019-08-07,7790.307054037472,7915.35498046875,7790.307054037472,7915.35498046875,96000
2019-08-08,7929.870924896667,7957.293560441001,7908.426244259693,7912.12548828125,136100
2019-08-09,7916.50450577343,7939.918407342872,7852.37109375,7852.37109375,101200
2019-08-13,7847.412056180394,7848.851627372002,7620.310303706668,7786.44775390625,235500
2019-08-14,7856.6298828125,7856.6298828125,7856.6298828125,7856.6298828125,0
2019-08-15,7717.035562575612,7826.84716796875,7622.240115267302,7826.84716796875,198000
2019-08-16,7800.55446097721,7883.9129115299165,7775.070778702153,7793.97607421875,167300
2019-08-19,7811.911378907467,7936.3095703125,7763.153895552776,7936.3095703125,214000
2019-08-20,7915.554613733836,7915.554613733836,7843.133293138468,7884.8828125,123600
2019-08-22,7840.073998233465,7846.8125,7753.426355263312,7846.8125,268000
2019-08-23,7804.04291582437,7887.3818359375,7745.398328906512,7887.3818359375,159400
2019-08-27,7830.40636053229,7830.40636053229,7721.954268136104,7745.38818359375,282700
2019-08-28,7760.584332759064,7845.482421875,7732.431416434549,7845.482421875,180200
2019-08-29,7849.241637332793,7890.78125,7798.965013236975,7890.78125,132300
2019-08-30,7916.404409282226,7984.206799583201,7900.978200016945,7977.60888671875,235800
2019-09-02,7952.105100822664,7954.634723793799,7916.494140625,7916.494140625,88800
2019-09-03,7802.70361328125,7802.70361328125,7802.70361328125,7802.70361328125,0
2019-09-04,7836.754931760761,7850.141626319493,7792.576350122726,7838.84423828125,101200
2019-09-05,7859.809151191593,7914.924862562596,7852.141200912461,7896.15966796875,230800
2019-09-06,7913.585155341436,7967.291071540084,7913.585155341436,7931.4306640625,104900
2019-09-09,7950.835357412328,7958.963150195537,7925.852035679488,7958.07373046875,52800
2019-09-10,7931.180679055593,7936.289228652266,7891.710848416407,7927.44140625,77700
2019-09-11,7929.3409313159955,7965.8515625,7919.553409017929,7965.8515625,107400
2019-09-12,7945.20679456599,7958.193689204922,7935.949409588817,7942.3876953125,110100
2019-09-13,7948.116307273068,7993.07447289493,7939.488154898789,7990.26513671875,92800
2019-09-16,7979.558129639813,7994.84423828125,7909.656181213575,7994.84423828125,85700
2019-09-17,7967.621235047325,7967.621235047325,7908.216587683371,7930.19091796875,76700
2019-09-18,7930.650800698815,7930.650800698815,7890.921269920999,7913.25537109375,76200
2019-09-19,7909.846047437054,7917.814213449788,7883.153203857914,7909.2861328125,62600
2019-09-20,7900.2986147996,7904.217528974662,7862.088225281289,7869.08642578125,168900
2019-09-23,7870.096471090245,7875.414927768694,7821.118830386978,7865.4873046875,88400
2019-09-24,7863.357927878037,7891.91064453125,7848.25194889266,7891.91064453125,171700
2019-09-25,7887.9718189407295,7894.21044921875,7788.287489163456,7894.21044921875,109700
2019-09-26,7891.640859042524,7903.708068876373,7863.078378678917,7894.4501953125,92500
2019-09-27,7906.356957996618,7906.356957996618,7806.182523287925,7817.2099609375,167300
2019-09-30,7823.188335187283,7823.188335187283,7773.51068091659,7777.06982421875,156900
2019-10-01,7783.238821995592,7790.576778834757,7708.567593558933,7737.8701171875,119400
2019-10-02,7719.5750107804815,7719.5750107804815,7608.7236328125,7608.7236328125,136700
2019-10-03,7585.739165879466,7585.739165879466,7512.11796185006,7543.60986328125,116800
2019-10-04,7568.484195432217,7702.61962890625,7568.484195432217,7702.61962890625,137100
2019-10-07,7695.441173951376,7713.8666119539375,7653.491999509406,7681.2451171875,88800
2019-10-08,7704.788720379313,7790.546452792955,7689.072546975526,7754.72607421875,167400
2019-10-09,7740.469616394042,7740.469616394042,7674.496834202169,7679.275390625,66000
2019-10-10,7709.237953487182,7763.03369140625,7704.798665265225,7763.03369140625,97200
2019-10-11,7764.723542605579,7872.135863299051,7747.557546626785,7847.921875,78800
2019-10-14,7852.020960118666,7906.306805672809,7851.900873810317,7882.26318359375,119800
2019-10-15,7885.4322144115395,7885.4322144115395,7814.070682286094,7838.29443359375,153200
2019-10-16,7836.815067087391,7913.26513671875,7812.461465632574,7913.26513671875,169400
2019-10-17,7911.515600375323,7928.51123046875,7892.550750044164,7928.51123046875,77600
2019-10-18,7932.050429119204,7932.050429119204,7883.203125,7883.203125,122600
2019-10-21,7872.775194554975,7889.9211758165,7847.771858937868,7889.10107421875,61600
2019-10-22,7882.963370504219,7953.1953125,7881.993405057533,7953.1953125,106000
2019-10-23,7927.0514934768435,7931.72021484375,7888.621433919155,7931.72021484375,74300
2019-10-24,7925.562162571671,7966.0917800731795,7912.545490075373,7948.93603515625,86600
2019-10-25,7983.467198008203,7983.467198008203,7915.124907859112,7920.46337890625,170300
2019-10-28,7932.969758550164,7952.664889150837,7910.835801982086,7944.48681640625,88000
2019-10-29,7945.517074784951,7989.1357421875,7926.691837081972,7989.1357421875,141700
2019-10-30,8018.7083136012125,8018.7083136012125,7963.722451124901,8017.99853515625,104300
2019-10-31,8018.368260255372,8018.618195984644,7965.491720686859,7975.0693359375,133700
2019-11-04,8000.4131358532195,8057.748003195647,8000.4131358532195,8057.578125,109100
2019-11-05,8053.808975384809,8214.567443618098,8053.489233382572,8102.7666015625,133300
2019-11-06,8214.807328374687,8214.807328374687,8023.81640625,8023.81640625,153700
2019-11-07,8080.961982547058,8080.961982547058,8018.848072611985,8071.734375,92700
2019-11-08,8042.83153500697,8063.68603515625,7987.425861756266,8063.68603515625,245300
2019-11-11,8053.169362389069,8057.508090435429,8000.712636788948,8007.32080078125,105400
2019-11-12,8007.911253643874,8010.2802734375,7960.673399246677,8010.2802734375,96700
2019-11-13,7986.726197409394,7986.726197409394,7912.415714655717,7945.42724609375,95000
2019-11-14,7924.032237518226,7931.67041015625,7879.214172197736,7931.67041015625,106800
2019-11-15,7936.548845535264,7944.376910560231,7903.497286627466,7930.92041015625,120500
2019-11-18,7923.152687569818,7923.152687569818,7857.01978975761,7878.9140625,67000
2019-11-19,7880.23326806179,7910.10595703125,7880.23326806179,7910.10595703125,296600
2019-11-20,7894.530170745892,7896.02978515625,7849.831702940301,7896.02978515625,120500
2019-11-21,7880.013549177019,7880.013549177019,7742.189129970801,7816.8798828125,139300
2019-11-22,7880.013549177019,7880.013549177019,7742.189129970801,7816.8798828125,141800
2019-11-25,7785.477856097708,7801.863778989617,7748.237432897007,7769.6220703125,151300
2019-11-26,7758.384920731017,7815.190626424312,7705.818359375,7705.818359375,934800
2019-11-27,7745.4385250338255,7840.503923806061,7742.039008555526,7834.87548828125,0
2019-11-28,7806.572745696608,7824.8078029438,7746.958191791063,7766.6630859375,157200
2019-11-29,7752.706891557864,7771.831857137424,7710.4077085358995,7736.970703125,115000
2019-12-02,7767.262607701218,7875.1650390625,7751.766592115275,7875.1650390625,112900
2019-12-03,7856.939457921853,7886.431873605448,7827.337207202361,7853.16064453125,123600
2019-12-04,7846.512127280042,7846.512127280042,7770.051807873833,7813.9208984375,250600
2019-12-05,7787.737605457398,7815.960328408756,7775.070452679317,7788.9072265625,171400
2019-12-06,7794.4354396146655,7809.181647319509,7758.754674262105,7799.71435546875,152400
2019-12-09,7823.118229536255,7836.475146472699,7777.7998046875,7777.7998046875,171600
2019-12-10,7758.174985207643,7775.450816338925,7733.621240362424,7734.19140625,117800
2019-12-11,7750.23730149921,7799.09485682322,7749.537286169048,7784.40869140625,254700
2019-12-12,7742.158876078546,7785.738001005456,7718.515054140951,7739.07958984375,327800
2019-12-13,7816.390224747552,7882.143338449424,7802.973752391209,7875.60498046875,390100
2019-12-16,7880.733211379405,7890.261034708482,7699.6201171875,7699.6201171875,0
2019-12-17,7706.088272962844,7728.462890625,7629.118319000138,7728.462890625,0
2019-12-18,7749.297227783551,7749.297227783551,7680.964702537163,7731.681640625,0
2019-12-19,7749.217180070864,7749.217180070864,7615.791530738643,7651.97216796875,194600
2019-12-20,7642.025379777353,7771.1220703125,7467.490176705649,7771.1220703125,303800
2019-12-23,7743.968592409821,7870.576171875,7743.26857710689,7870.576171875,124400
2019-12-26,7792.52594756674,7840.263671875,7770.971919843542,7840.263671875,96200
2019-12-27,7846.372341666564,7889.961229882433,7813.25048828125,7813.25048828125,177800
2020-01-02,7719.27499875548,7740.53955078125,7642.01507853862,7740.53955078125,101100
2020-01-03,7735.71081780641,7888.911165668615,7735.71081780641,7837.7744140625,118900
2020-01-06,7800.85418616647,7800.85418616647,7695.911441426276,7795.86572265625,102100
2020-01-07,7785.3179218210435,7838.6845703125,7779.209629214972,7838.6845703125,248600
2020-01-08,7760.484465437625,7765.623280771958,7719.305112805506,7734.25146484375,122300
2020-01-09,7734.6411710541315,7795.6357421875,7734.6411710541315,7795.6357421875,135500
