Date,Close,Open,High,Low,Volume,Change %,SMA,WMA,StochD,AD,PctDiffLow,FFT_Min,FFT_Max,Skewness,Kurtosis,SD
2021-01-11,7304.79,7292.99,7432.4,7285.08,121250.0,0.20%,0.013971233799616217,0.0159762242873732,73.96356216262114,0.2971496604624197,0.054249592287376115,150.0414778257481,143903.72,0.32118402013516467,-0.3861636638945134,0.009801174826007545
2021-01-12,7258.11,7326.54,7326.54,7253.81,101990.0,-0.64%,0.007907248387067304,0.008474463231593099,79.1304646689285,0.21512811443476976,0.047512592186349935,69.69000000000233,144073.95,0.5218077778177065,-0.18563943997178223,0.009729697015913934
2021-01-13,7242.85,7259.46,7284.6,7233.99,104130.0,-0.21%,0.006338849312915104,0.005577675788638093,67.46441575637216,0.285316364309586,0.04531022240182435,37.10727340746704,144128.39,0.6388946103224014,0.0626589571012337,0.009145976552660346
2021-01-14,7273.15,7183.95,7308.44,7180.88,122650.0,0.42%,0.010545293372848314,0.008367242742718684,65.36974511751085,0.28123525591747733,0.04968321089927694,16.05999999999767,144268.58000000002,0.6944360270868173,0.21587198999153356,0.009059856871912629
2021-01-15,7238.46,7282.26,7297.41,7238.46,90710.0,-0.48%,0.005589971571353282,0.00279386722704563,64.06885137371742,0.2508371424730034,0.04467664420037819,31.055358777145244,144387.30000000002,0.9457151827879063,0.9488868716018537,0.008683786526613944
2021-01-18,7203.44,7230.05,7230.05,7157.63,85710.0,-0.48%,0.0007144546884897814,-0.002153869803318422,61.45978152929499,0.24210738446593585,0.039622450894081306,29.17340028765092,144379.6,1.1043258529975728,1.211236462389758,0.008667963820340312
2021-01-19,7198.45,7158.73,7198.45,7137.56,73630.0,-0.07%,8.008317535843383e-05,-0.0028479175535448117,56.51439920556115,0.3435932102076439,0.0389022788610025,32.45000000001164,144301.69,1.071698160523492,1.3124406057565796,0.008517058384556523
2021-01-20,7143.3,7164.06,7172.16,7082.75,103590.0,-0.77%,-0.007789165888160111,-0.009489074239117067,50.2144985104271,0.30433295744416156,0.030942862503427752,58.683422949960544,144272.41,1.3386220898647296,2.1532530060907185,0.008323541048342067
2021-01-21,7140.29,7161.07,7161.07,7112.33,77870.0,-0.04%,-0.008212964816801668,-0.008823662665982059,46.033763654419175,0.2647687893945686,0.030508450114736876,82.73810077778245,144116.01,1.3425550107790254,2.1617536448076624,0.008322659944036553
2021-01-22,7045.83,7116.76,7116.76,7007.2,110170.0,-1.32%,-0.01985856743712429,-0.019147808298703398,35.92982456140363,0.2164040110485491,0.016875694554691265,27.549999530094162,143958.28,1.1843440016687148,1.6899994332861308,0.00874689545633356
2021-01-25,7071.5,7026.77,7071.5,7012.76,82850.0,0.36%,-0.015674577746058845,-0.013430208326357709,31.176431645150714,0.23322517038356222,0.020580467318044766,68.33995968799049,143731.31,1.030108029573976,1.4454165670685422,0.008735804458987103
2021-01-26,6977.16,7039.17,7039.17,6961.06,114690.0,-1.33%,-0.028123265664956796,-0.022830197183071575,18.32032566141763,0.13176158553606496,0.0023128661439492625,10.520000000004075,143577.91999999998,0.9371112702408438,1.0643167430342775,0.00915316043251893
2021-01-27,6863.61,6947.52,6949.48,6824.88,120010.0,-1.63%,-0.04149871292823343,-0.03303719689473951,12.70421326602399,0.0641113199005466,0.00567482505186898,150.40046454850696,143352.69,0.8590334004673336,0.7556520395532145,0.009710776459914458
2021-01-28,6851.84,6808.72,6918.3,6770.75,82270.0,-0.17%,-0.03894310928921125,-0.029060928463510077,7.348872119327058,0.04684663268029287,0.011976516634050902,105.02000000000407,143011.91999999998,0.8137979918403219,0.9096990672431926,0.009475683385319508
2021-01-29,6612.62,6826.65,6827.38,6612.62,175330.0,-3.49%,-0.06601987215373271,-0.05371853705731456,6.210274362576835,-0.01933455033794746,0.0,48.92769802555162,142741.51,-0.2527306449189075,1.476878304854937,0.011937984477428646
2021-02-01,6814.76,6634.59,6814.76,6634.59,107300.0,3.06%,-0.033144617108338756,-0.019830510285515548,13.76878028810333,-0.014509698523644983,0.030568821435376647,361.70000000001164,142214.42,0.35972309035302935,1.1900817134740853,0.013993321147610772
2021-02-02,6867.88,6838.26,6917.92,6837.31,80810.0,0.78%,-0.02189135166637532,-0.00875912436852533,21.91179711228007,-0.008280075029926948,0.03860194597602769,21.039999999993597,141831.68,0.1966513115174559,1.0096720815518072,0.014100209105369056
2021-02-03,6859.46,6895.43,6913.3,6819.42,105550.0,-0.12%,-0.01896196288433986,-0.006875765352226507,33.927159486146515,-0.026306016750723207,0.03732862314785972,58.28033027514332,141565.38,0.10713379581205416,1.2138298945318926,0.013890428896827288
2021-02-04,6903.75,6858.04,6903.75,6809.41,79210.0,0.65%,-0.009239918572186133,0.001243159971652289,39.960921926408766,-0.027101517895281594,0.044026422204814446,56.86999999999534,141376.99,0.13049493573370166,1.369576778596393,0.013753201080068726
2021-02-05,7019.18,6899.15,7019.18,6843.83,96060.0,1.67%,0.009231728620104658,0.016980017092117515,50.865654459760776,-0.058881535683168194,0.06148243812588662,150.84096692104742,141161.13,-0.011785386330521515,1.6785562084353955,0.013134977806492164
2021-02-08,7024.48,6997.28,7032.12,6965.93,102240.0,0.08%,0.011801555748476793,0.01638318070230896,63.385922544247,0.02358911262193356,0.06228393586808249,2.029999999998836,140890.43,0.0023399911386817315,1.7020801941734733,0.013118213730885788
2021-02-09,7065.55,7014.79,7091.92,7014.79,101540.0,0.58%,0.018532009183475976,0.019905431575683887,75.19650286346881,0.0841200128087917,0.068494787240156,105.92204397574912,140610.12,-0.12765151213694823,1.6286944453326528,0.013181634052258875
2021-02-10,7082.15,7076.38,7159.11,7073.78,115750.0,0.23%,0.021536523319599987,0.019453518354175286,80.70264544255998,0.07112723849828892,0.07100513865910936,89.77999999998428,140417.56,-0.17777184995992296,1.6078877856978977,0.013204242015334213
2021-02-11,6991.01,7059.48,7076.01,6991.01,132190.0,-1.29%,0.008960264398878618,0.005211940901940225,79.24703474669155,-0.02097442500198178,0.05722240201312042,60.20991344658769,140256.86,-0.014380225150331044,1.3495285980474199,0.01339845136349909
2021-02-15,6959.21,6996.58,7026.4,6959.21,79140.0,-0.45%,0.005534784575013336,5.8890830688092525e-05,72.85952167468763,-0.015383196416937495,0.05241341555994449,31.660000000003492,139974.72,-0.01681157276751708,1.3526760740623187,0.013396044169252256
2021-02-16,7044.06,6969.93,7044.06,6969.93,92300.0,1.22%,0.017092486805839566,0.009869084877598187,70.53620987270288,0.01889868732361141,0.06524494073453495,81.75025443384679,139695.47,-0.14806222844016376,1.0128598558356625,0.013735087785764884
2021-02-17,6966.43,6991.36,6995.6,6916.71,88260.0,-1.10%,0.00481793255018061,-0.002037617815746758,69.03694486632888,-0.005973061494835991,0.05350526720120019,79.73687290080872,139536.09000000003,-0.048116263988951836,0.8082574452112654,0.013914782902792184
2021-02-18,6849.64,6954.37,6972.26,6849.64,111350.0,-1.68%,-0.012005129188921826,-0.017202813157299275,62.35368747217103,-0.0780058866356706,0.035843583934960795,93.43516630007939,139304.07,-0.0076699189783247705,0.5056242041484444,0.014269759489737455
2021-02-19,6926.41,6858.72,6926.41,6841.48,103240.0,1.12%,-0.004151314771288443,-0.0060648961310945165,54.58307548413503,-0.03294046070687642,0.0439846320571429,26.570000000006985,139010.41,-0.0899517647337774,0.266464049057054,0.014571211621052226
2021-02-22,6810.34,6901.93,6907.47,6810.34,78870.0,-1.68%,-0.020794899432112036,-0.020003094774530248,33.0909681400923,-0.05608449421079021,0.00013657570920245528,200.04859456170956,138796.53,-0.08308584291554416,0.15475115474819745,0.01474209708758714
2021-02-23,6814.67,6808.13,6814.67,6736.42,111810.0,0.06%,-0.019636579016432343,-0.016733239668771507,24.804651988175085,-0.041365829896310116,0.01161596218763082,4.960000000006403,138561.03999999998,-0.05455150571090539,0.18624291850803898,0.014701137033667832
2021-02-24,6755.95,6808.42,6808.42,6735.84,84960.0,-0.86%,-0.027049207393715496,-0.02153098801935565,7.843143898375348,-0.027548348380848377,0.0029855222214303892,261.79000000000815,138304.21,-0.08468004646678678,0.3122623450148754,0.014542110193745213
2021-02-26,6794.86,6718.06,6827.17,6681.14,198570.0,0.58%,-0.02034829894646922,-0.013057539567839718,15.685259225949757,0.04686946748463736,0.01702104730629793,40.5800000000163,138083.0,-0.2624059249537466,0.6326608678891223,0.014195099454060223
2021-03-01,6872.97,6828.7,6874.4,6798.81,107460.0,1.15%,-0.007592483858687657,-0.0004922043203872397,22.89257025610279,0.0905771132858272,0.02871216588785745,109.3300000000163,138014.25,-0.3600937914729404,0.4758429640627533,0.014436347007833361
2021-03-02,6919.54,6862.64,6919.54,6848.81,113350.0,0.68%,0.0002144491655841113,0.006397601461830761,37.93473788452554,0.23139031998904427,0.0356825332203785,130.46000000002095,138035.38,0.21844712378075345,-0.015558386771600485,0.011873704636832029
2021-03-03,6942.76,6918.74,6942.76,6871.18,80080.0,0.34%,0.0048448258037837024,0.00929127225935473,48.249192766631175,0.2212477157394063,0.039157988008034536,72.59597602616708,138342.30000000002,-0.459208250381791,-0.8239475330007591,0.009856143457275089
2021-03-04,6882.49,6911.17,6921.1,6839.34,87510.0,-0.87%,-0.0018178740487189407,0.001049558170336244,51.86824193069388,0.23231120882290693,0.030137072415785247,48.45999999999185,138470.30000000002,-0.25836205972595544,-0.9943989504226285,0.009944456111535742
2021-03-05,6881.37,6864.58,6896.25,6829.21,77540.0,-0.02%,-0.0008454616073104679,0.0011517603939327765,53.63301904338069,0.26422089191581494,0.0299694363536761,63.06999999997788,138484.91,-0.2750664371265528,-0.9845875180768067,0.009939535139418167
2021-03-08,6756.92,6879.77,6879.77,6745.75,106260.0,-1.81%,-0.016852596088420164,-0.01446360902494386,42.34801303851839,0.1796638586173534,0.011342375702350159,41.15999999998894,138506.82,-0.15522838315464843,-1.1300296940064565,0.01061897871603705
2021-03-09,6766.83,6738.83,6769.38,6668.33,92580.0,0.15%,-0.012565615724134416,-0.010981046928895188,35.38334886814338,0.17601868267198653,0.014771314557018024,104.72808129595843,138359.99,-0.27777659593384424,-1.1386535819566614,0.009793442428303456
2021-03-10,6808.32,6752.9,6808.32,6727.1,113980.0,0.61%,-0.004871320161277088,-0.004050955353671166,32.3460186331662,0.19204173039786165,0.020993262181085787,71.05183732286186,138107.64,-0.32261176423000265,-1.1924340683994321,0.009939480535458796
2021-03-11,6719.18,6782.57,6782.57,6705.67,58970.0,-1.31%,-0.016560865406599987,-0.014737243420393386,31.56224545231204,0.16147217124074212,0.0076255974134454,69.48000000001048,137891.48,-0.12005395897342047,-1.3278528132044458,0.010102131089883622
2021-03-12,6728.55,6734.4,6749.13,6693.91,60800.0,0.14%,-0.013148114682611348,-0.01135730872494706,28.84430945787858,0.2207863869890937,0.009030746828666286,122.80937991346111,137545.11,-0.10909971964666552,-1.31735747705273,0.0100804300709817
2021-03-15,6552.46,6694.09,6694.09,6489.79,126880.0,-2.62%,-0.03637125884495989,-0.03219220464701655,18.102777897982797,0.26350589636768573,0.009656706919638398,76.7100000000064,137191.51,-0.3657193979292459,-0.9280182722172485,0.011178870000187347
2021-03-16,6559.08,6529.1,6610.53,6519.18,74770.0,0.10%,-0.032800905991577055,-0.026600349743721764,17.025279053241785,0.29947259042122465,0.010676770742967025,234.4368340165823,136752.96,-0.435904339805937,-0.9108403830625798,0.011211958072032548
2021-03-17,6566.83,6574.31,6593.53,6548.54,88590.0,0.12%,-0.02972533818754112,-0.021292525449877777,15.379973655356162,0.24466158265694746,0.01187095422193938,38.29000000000815,136352.83,-0.493070628300901,-0.8118591156298467,0.010690250022818799
2021-03-18,6630.85,6581.47,6675.84,6577.64,94190.0,0.97%,-0.018567336394675213,-0.009050141427985662,21.148567601975163,0.2362643681008596,0.021735680199205274,65.35624278839335,135875.59999999998,-0.6426780946530024,-0.6929884762569429,0.010922086316447036
2021-03-19,6436.1,6628.74,6638.93,6436.1,149880.0,-2.94%,-0.042972118913306316,-0.031978408259921466,16.04962801068509,0.21256964440282292,0.0,103.36000000000058,135540.02000000002,-0.820590324082395,-0.4003913728758568,0.012094895524788927
2021-03-22,6395.17,6381.59,6444.58,6325.64,77080.0,-0.64%,-0.043732405565878485,-0.03172816185974539,14.135995883510882,0.169911021089188,0.010991773164454465,230.01291651517835,135126.48,-0.7893607424895346,-0.3690811290468283,0.011634965860758087
2021-03-23,6446.35,6381.82,6446.35,6381.82,83560.0,0.80%,-0.030941528285577728,-0.019201710663477693,10.512858392598163,0.25118188386766555,0.019082654087175372,14.34000000001106,134595.24,-1.0121002674509028,0.09516111832411811,0.011513440596245915
2021-03-24,6497.01,6427.72,6497.01,6393.14,83840.0,0.79%,-0.019266587036155507,-0.00837244687750431,20.52378237453562,0.24050057591028923,0.027091329889149536,117.54892963228093,134231.25,-1.0129510073561154,0.02651234070101527,0.011734057481325047
2021-03-25,6581.0,6498.51,6603.55,6498.51,125590.0,1.29%,-0.003360389162596209,0.005339726568777585,32.129181250530024,0.29035106999489724,0.04036903775744425,31.989999999990687,133913.59000000003,-1.0811011703026228,0.14915503680159015,0.012108308354440794
2021-03-26,6544.63,6567.89,6576.6,6526.29,104300.0,-0.55%,-0.006587059032209529,0.0009776334235614894,40.49514136648427,0.23184360585724215,0.03461942190829699,161.91174370919973,133738.64,-0.9715748145524594,0.028071088687891432,0.012027624605243738
2021-03-29,6607.78,6469.26,6653.52,6432.07,107050.0,0.96%,0.004731121320608512,0.010229231853536967,49.968485774922755,0.21061904396707887,0.04460260147589799,43.29000000000815,133488.41,-0.9996494901642722,0.061051565639590244,0.011926829878107873
2021-03-30,6545.55,6586.93,6603.06,6504.18,82150.0,-0.94%,-0.001882572523808112,0.0013503343469280684,50.65004339710334,0.14653934744895541,0.03476486173731035,72.31993424881807,133223.22,-0.8419236880658845,-0.13800513050046215,0.011856508663502744
2021-03-31,6443.09,6554.43,6557.04,6443.09,114920.0,-1.57%,-0.014543049092445528,-0.012010552893962618,44.77145264290068,0.04179623546160084,0.01856729121480195,65.3576751422557,132849.23,-0.6219261156120023,-0.5356023411441102,0.012104254621667542
2021-04-05,6495.15,6447.4,6500.35,6446.04,77840.0,0.81%,-0.004041026910424407,-0.003150729556664681,40.622598374748414,0.07256221165755658,0.026797288495709413,169.41841531098223,132349.56,-0.7496971048423758,-0.4768948431965292,0.012316504468897408
2021-04-06,6590.11,6521.26,6590.11,6518.49,78840.0,1.46%,0.010103493918787804,0.010005374344554672,49.75325872684812,0.09129273523285827,0.04180920823821769,39.75999999998021,131962.22,-0.6943090635187644,-0.5854856550646752,0.012913437862434353
2021-04-07,6651.71,6591.05,6651.71,6578.12,133690.0,0.93%,0.018512363322287912,0.01679668612843436,71.54519900705138,0.2051736356648052,0.05154735331128545,88.78560535326102,131670.96000000002,-0.9369113444038595,-0.07960912363171291,0.012576475296414825
2021-04-08,6545.17,6648.71,6648.71,6542.27,93580.0,-1.60%,0.0024363943114552424,0.0002179617320848186,77.10546354464113,0.11369815953031244,0.03470478876445699,132.3351278516838,131565.75,-0.7259765636543819,-0.578163604354907,0.01301722994731723
2021-04-12,6518.64,6562.11,6566.67,6504.59,93670.0,-0.41%,-0.0003997920643136283,-0.003620642474722465,71.55322875504244,0.02839678248613293,0.03051074673866992,117.07128148966622,131344.09,-0.6365992223392757,-0.6075577583336589,0.012898238943114397
2021-04-13,6457.79,6520.03,6520.03,6431.71,129720.0,-0.93%,-0.009966036696574638,-0.011643408457717904,53.95147142952592,0.019881082582876936,0.02089116674360217,61.087674955157865,131054.41,-0.6787050495141738,-0.48438289317514105,0.012756135016420417
2021-04-14,6523.21,6474.25,6523.21,6453.26,117880.0,1.01%,-0.0013368371406491948,-0.0016393859112715135,50.40213064236614,0.06956873038242212,0.022155121893127717,55.58245669850166,130793.01999999999,-0.699541020513396,-0.554119533985677,0.013021830018025307
2021-04-15,6539.96,6505.13,6539.96,6464.49,140460.0,0.26%,0.00020362505025083063,0.0007604193466841145,49.57673751106836,0.16147415327130019,0.022965240867554863,134.3199999999997,130587.68,-0.8388213945409316,0.01025762774748884,0.011667608176249141
2021-04-16,6494.81,6533.56,6533.56,6490.68,85320.0,-0.69%,-0.006677620151498933,-0.005259214444891702,45.624534498867774,0.13182808891187986,0.009810765721713256,127.48329072471725,130575.18,-0.7255538024945727,-0.18830066471963347,0.011764255747016717
2021-04-19,6459.76,6503.77,6503.77,6459.76,131570.0,-0.54%,-0.010727940513705682,-0.009034585875610453,32.49351604373364,0.07450345596392849,0.004361204096577765,82.55000000000291,130510.91,-0.6357817513545343,-0.3063543571563052,0.011808815999439582
2021-04-20,6500.42,6464.65,6500.42,6459.44,105610.0,0.63%,-0.004019452103818309,-0.0021972462949628,24.0235637106834,0.12027361706761697,0.010683006541028751,114.03068286914913,130403.84,-0.640386298035059,-0.24663475311226923,0.011671551804185226
2021-04-21,6439.39,6492.52,6494.78,6439.39,139960.0,-0.94%,-0.011548739342113316,-0.00979676459911561,15.704609869489808,0.12554892135992782,0.0011940836884748055,59.19000000000233,130273.41,-0.11186270130771012,-1.3904222566011244,0.009816530618370987
2021-04-22,6415.53,6451.23,6451.65,6374.33,146030.0,-0.37%,-0.013805364692778738,-0.011457299077602194,16.44038041279417,0.11998663111184787,0.006463424391269328,55.900000000001455,130276.70000000001,-0.14396977524193977,-1.3434520005903932,0.009742681722018353
2021-04-23,6378.07,6423.3,6424.55,6371.43,125690.0,-0.58%,-0.018863259880373275,-0.01465296438863443,6.904412828432473,0.03752204522426798,0.0010421522327012018,76.26000000000204,130297.06,0.03125075633033599,-1.3178291991949183,0.009650724645259285
2021-04-26,6389.38,6417.77,6417.77,6348.56,107570.0,0.18%,-0.015979833659593403,-0.010637150890580278,10.22920353610287,0.008339463300695613,0.0064298045541035615,103.53106156791242,130228.78,0.09578640643408215,-1.2112726695377767,0.009467915272336945
2021-04-27,6356.47,6387.15,6397.74,6356.47,139850.0,-0.52%,-0.01852568939049606,-0.012947959060171292,6.147870021482729,-0.08548310518726365,0.001245951837897075,36.91000000000349,130121.15,0.224687495686487,-1.023071638135687,0.00893723504528141
2021-04-28,6469.14,6381.74,6469.14,6375.29,139170.0,1.77%,0.0008865289375112461,0.004699857433018522,18.749265754170036,-0.011087743962569369,0.018993283516261943,23.172779545637354,129896.62,0.21626182570892433,-1.0389333206466367,0.009875804859797242
2021-04-29,6487.51,6453.26,6487.51,6420.94,118700.0,0.28%,0.004368679094389846,0.007050268693422419,35.49630091140235,0.013237058284547248,0.021886853081643683,10.831310167263549,129821.13,0.2812247002862683,-0.8579609247141828,0.009620347923074
2021-04-30,6370.87,6475.61,6476.11,6370.87,116890.0,-1.80%,-0.012074679967759041,-0.009242489699550627,38.511950247156044,-0.031239810144368895,0.003514182743803239,36.82517369763366,129700.86,0.14238247563851758,-0.8756008483770592,0.010193899510145238
2021-05-03,6369.28,6392.97,6419.52,6369.28,77770.0,-0.02%,-0.011351999804864727,-0.007855156499334536,28.72936679140905,-0.015590934344569478,0.003263732247942737,64.86669407330393,129526.18,0.10193510524460755,-0.6680880209483955,0.009618192899265063
2021-05-04,6359.15,6391.83,6397.19,6356.14,90430.0,-0.16%,-0.01112565692181282,-0.007717108135040239,9.338209683036988,-0.07609356158163456,0.0016680948120517463,36.23643973588016,129452.37,0.22594805181515118,-0.4553279913228354,0.009403139845812761
2021-05-05,6299.69,6352.55,6354.81,6299.69,109920.0,-0.94%,-0.01775052241649273,-0.014308636329999527,5.452803901079562,-0.1556312628233959,0.0,69.35000000000582,129316.37,0.34848033721023297,-0.13139384473118154,0.008814545941996021
2021-05-06,6282.78,6310.37,6322.17,6233.33,107260.0,-0.27%,-0.018068388647856044,-0.014265591429453484,7.9393107899397775,-0.20986293825963342,0.007933159322545064,174.37413817838174,129025.95,0.4846113008756515,0.41460056537247514,0.008384026567600922
2021-05-07,6258.71,6278.7,6305.99,6257.5,86860.0,-0.38%,-0.01962990449714949,-0.015164379385439283,9.262477308546176,-0.2078955085786987,0.004071659931368965,9.160000000003492,128657.01999999999,0.6236480410251063,0.8724685265066623,0.007796347342667916
2021-05-10,6317.41,6279.79,6321.51,6279.79,88740.0,0.94%,-0.00840465962832663,-0.004536334042889465,19.98218152222629,-0.15517389169518378,0.0134887772667258,137.32248717291606,128370.56,0.4368589450906654,0.20046417567794217,0.008197119377274943
2021-05-11,6326.83,6298.92,6341.12,6281.61,128680.0,0.15%,-0.005671254485533421,-0.00212687343101548,26.148827700225514,-0.10317274959819714,0.015000008021394664,76.06999999999243,128169.33,0.31259639873350936,0.3454979068399089,0.00801024693118331
2021-05-12,6236.4,6310.33,6310.33,6221.93,199330.0,-1.43%,-0.017908433461726218,-0.013765640092640254,24.797506876021345,-0.20525581910164328,0.0023256449365388785,15.987085412919885,128038.37,0.39157693696436646,0.526161330238184,0.00808648784600243
2021-05-14,6269.36,6262.31,6269.36,6080.94,286070.0,0.53%,-0.011509243185666321,-0.006862093895669154,29.525737007390443,-0.1359282085828869,0.030985341082135343,79.77999999999884,127751.56,0.3561060006987292,0.35251691743611957,0.0081931926797903
2021-05-17,6283.58,6226.83,6283.58,6188.74,139270.0,0.23%,-0.008085272302039467,-0.0033722384317357093,33.87787040365196,-0.05257917756770033,0.033323795334274035,46.408802014501106,127480.95999999999,0.2059673339393061,0.3284332630195479,0.008165551413920193
2021-05-18,6244.74,6230.54,6258.77,6210.0,124210.0,-0.62%,-0.012973007757792955,-0.007642601403292354,45.49114133687517,0.01876590412174601,0.0269366249296984,20.410000000003492,127269.73,0.21510109500556673,0.30139820711664767,0.008186506937832749
2021-05-20,6197.64,6253.02,6253.02,6197.64,110970.0,-0.75%,-0.017405676643004055,-0.012424275240999302,39.61105508686499,-0.06510926097117237,0.019191111900462878,78.25201914327819,127054.70999999999,0.41713838695030425,0.5724685145374906,0.008062697276652904
2021-05-21,6199.25,6201.88,6218.41,6172.18,115680.0,0.03%,-0.013931493350787803,-0.009892145956998648,32.97694103919435,-0.00330130863250174,0.019455873598489774,108.17000000000553,126751.93,0.29431210923022866,0.7317210843689521,0.007906598201384011
2021-05-24,6164.89,6195.87,6209.05,6156.2,165100.0,-0.55%,-0.017096628607473945,-0.012816360390397253,27.812429603095833,-0.04997698302401229,0.013805431397119644,63.458546473076375,126511.79000000001,0.3215831089044616,0.6867489765332175,0.007939663944765944
2021-05-25,6196.71,6173.25,6203.0,6164.9,176350.0,0.52%,-0.010077919019265066,-0.006120780661654654,30.446953049558825,0.03177887462220649,0.019038175018993846,34.661356163622095,126261.15,0.14266737162675475,0.47236351483785244,0.008037280219035745
2021-05-26,6341.24,6223.67,6377.1,6213.44,235770.0,2.33%,0.013217760530422408,0.015291799819826691,49.764508577489174,0.0713346664910737,0.04280588198535098,62.68999999999505,126079.79000000001,0.6182960253220597,0.5413005133882236,0.009748915690891601
2021-05-27,6665.14,6374.31,6665.14,6365.76,1270000.0,5.11%,0.06054781355117739,0.05796746258858009,74.83293159912851,0.4132880996224039,0.09607067328406477,14.549999999995634,126031.65,1.7672400726461153,3.721074033469068,0.014987055825374676
2021-05-28,6674.51,6622.18,6688.07,6597.5,301770.0,0.14%,0.05733124936846839,0.05078401326630215,95.21940703713119,0.414532190471601,0.09761155347692967,110.55886137521672,126340.32,2.0415085509158257,4.946490564780702,0.014551165422853347
2021-05-31,6628.49,6656.88,6687.64,6588.04,122390.0,-0.69%,0.04566584773949163,0.03666502848741341,95.9843855516941,0.3792022577315796,0.09004364456810957,88.75,126545.69,2.0828798187304103,4.970909521425717,0.014672019718808996
2021-06-01,6627.43,6619.02,6644.82,6576.64,79090.0,-0.02%,0.041859068559059534,0.030302735534012568,92.65506014637181,0.42152865817333285,0.08986932941288694,79.9767201238781,126686.67,2.354455332052287,5.855006891738663,0.013971954848097282
2021-06-02,6841.69,6631.72,6841.69,6631.72,226850.0,3.23%,0.06935933666975276,0.053122058845540505,93.39954650020047,0.47958234403115824,0.12510401352422487,26.830000000001746,126943.23,1.8007122536866953,2.8000404860138275,0.015502951222310128
2021-06-03,6791.87,6835.24,6835.24,6760.19,138950.0,-0.73%,0.05502973929765849,0.037068702855777194,94.48774108607881,0.4872381312630856,0.11691120122875745,242.49873930080673,127415.64,1.787645296926423,2.7196721238094614,0.01565656105611599
2021-06-04,6796.34,6789.03,6810.76,6761.91,110600.0,0.07%,0.04958704306242052,0.030227087025103672,95.61183130683726,0.5239953686009177,0.10398297651148442,12.860000000000582,127848.36,1.8144157278464157,2.8595871088111835,0.015384799210508296
2021-06-07,6763.92,6801.36,6801.36,6758.09,88820.0,-0.48%,0.03907460959077127,0.019365299161605235,91.83010825714534,0.507937934977805,0.09871674084662621,176.94035319596853,128345.01,1.8108306476032967,2.8315814672749084,0.015438842271751047
2021-06-08,6809.72,6781.04,6809.72,6767.34,83220.0,0.68%,0.03966506010326856,0.02011488759285575,92.45843605790516,0.5479187441939061,0.10615639517884416,28.369999999995343,128826.15,1.7451054949632627,2.7180350223412377,0.015344503284681805
2021-06-09,6902.54,6811.46,6922.87,6805.0,184070.0,1.36%,0.045797064058229656,0.02678772551479006,93.7797620420742,0.5472288995999846,0.12123387804164909,128.7135193516777,129377.16,1.6780734188014939,2.4782425361872953,0.01544713280293368
2021-06-10,6875.71,6923.95,6925.14,6872.72,164090.0,-0.39%,0.03416129316438948,0.017239310970314566,95.41870845553096,0.4936433373979685,0.11687567005620354,5.749999999992724,129962.29000000001,1.6901201962897419,2.4579693870638284,0.01554965231890469
2021-06-11,6907.79,6890.03,6910.33,6872.59,120670.0,0.47%,0.030759589056426312,0.016786486935002627,96.21258947993677,0.5589909635980256,0.1205031711787702,154.43485860227756,130511.17,1.820429001482925,2.8010887398258335,0.014923002503111448
2021-06-14,6917.49,6898.2,6917.49,6871.71,108330.0,0.14%,0.024337693777746392,0.01391925553947211,96.73820164506385,0.5397137647071479,0.11331082299016329,47.84606357894419,131182.56,1.8505681828818898,2.8610022958233783,0.014947444416842365
2021-06-15,6976.73,6908.81,6976.73,6893.45,118010.0,0.86%,0.026212087766497968,0.018153177659813533,98.88097828129902,0.5372945235410674,0.09597754235158085,136.81829794193405,131830.69,1.784971793564589,2.696321979490963,0.014952404214385014
2021-06-16,6973.35,6957.95,7001.21,6957.95,153400.0,-0.05%,0.02240417025962961,0.014209846607706982,97.45439188136174,0.5096537473615385,0.060321075807707285,169.58163525004784,132523.84,1.8132719216704747,2.8108428067316584,0.01477438760281392
2021-06-17,6887.92,6968.56,6974.56,6878.47,111490.0,-1.23%,0.00762677585675985,0.00047759927961005456,88.91819959017364,0.5148429084749587,0.047331159984429695,302.92183393650055,133252.45,1.7156978538002345,2.6115877369047373,0.015030702062792037
2021-06-18,6851.38,6878.99,6896.36,6800.7,167070.0,-0.53%,-4.753769342946665e-05,-0.0051303498685696895,77.15492537547799,0.5060461677757356,0.04177513137407548,41.321346783471355,133942.72999999998,1.7046334383460309,2.5308535186541814,0.015181589543761972
2021-06-21,6827.17,6840.22,6849.45,6783.19,120710.0,-0.35%,-0.005651472551699513,-0.008174664278455116,63.641315369419004,0.5483823894583891,0.02947199218302338,236.7865253266801,134594.86,1.716037505584229,2.575872076603871,0.015113815903327003
2021-06-22,6870.41,6834.19,6910.17,6834.19,77060.0,0.63%,0.0003473654411322472,-0.001978699358473793,54.60227392917519,0.5314920202318301,0.016620080525710623,145.10000000002037,135257.14,1.703435656536063,2.545684751068224,0.01511584415081578
2021-06-23,6918.41,6871.83,6918.96,6871.83,80890.0,0.70%,0.006012325860043115,0.00401414622529835,55.013129585134386,0.5390348377341891,0.02372267904097159,82.34175240869764,135930.84000000003,1.9920305297533751,3.822993495178525,0.014519086069516997
2021-06-24,6886.0,6917.9,6919.13,6886.0,109640.0,-0.47%,0.00036796240764868087,-0.0008620420189309777,54.91801031040908,0.25627083173267584,0.018926945335146446,48.570000000006985,136508.01,1.5746011867080858,3.2248322616955747,0.009625850384166487
